group,monitor,aqs_site_id,county,row_type,row,health_effects,period,period_start,period_end,value_shown,statistic,mean_ppb,screening_level_ppb,n_samples,n_weeks,coverage,coverage_flag,design_value,naaqs,dv_method,data_cutoff
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2024,2024-01-01,2024-12-31,0.0024,mean ÷ screening level,0.03089,12.81596,5576.0,,0.63479,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2025,2025-01-01,2025-12-31,0.0021,mean ÷ screening level,0.02652,12.81596,6440.0,,0.73516,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2026 YTD,2026-01-01,2026-08-11,0.0018,mean ÷ screening level,0.02275,12.81596,4161.0,,0.77747,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",Aug 2026,2026-08-01,2026-08-31,0.0017,mean of weekly means ÷ screening level,0.02159,12.81596,302.0,2.0,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",Last 365 Days,2025-08-11,2026-08-11,0.0019,mean ÷ screening level,0.02423,12.81596,6799.0,,0.77402,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3-Butadiene",Reproductive,2023,2023-01-01,2023-12-31,0.1505,mean ÷ screening level,0.14285,0.94925,6954.0,,0.79384,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3-Butadiene",Reproductive,2024,2024-01-01,2024-12-31,0.1229,mean ÷ screening level,0.11663,0.94925,5575.0,,0.63468,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3-Butadiene",Reproductive,2025,2025-01-01,2025-12-31,0.2704,mean ÷ screening level,0.2567,0.94925,6835.0,,0.78025,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3-Butadiene",Reproductive,2026 YTD,2026-01-01,2026-08-11,0.1663,mean ÷ screening level,0.1579,0.94925,4204.0,,0.7855,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3-Butadiene",Reproductive,Aug 2026,2026-08-01,2026-08-31,0.2813,mean of weekly means ÷ screening level,0.26702,0.94925,151.0,1.0,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3-Butadiene",Reproductive,Last 365 Days,2025-08-11,2026-08-11,0.2348,mean ÷ screening level,0.22286,0.94925,6992.0,,0.79599,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Benzene,Immune,2023,2023-01-01,2023-12-31,0.088,mean ÷ screening level,0.85426,9.70362,6958.0,,0.79429,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Benzene,Immune,2024,2024-01-01,2024-12-31,0.0725,mean ÷ screening level,0.70354,9.70362,5576.0,,0.63479,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Benzene,Immune,2025,2025-01-01,2025-12-31,0.0641,mean ÷ screening level,0.62174,9.70362,6678.0,,0.76233,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Benzene,Immune,2026 YTD,2026-01-01,2026-08-11,0.0706,mean ÷ screening level,0.68531,9.70362,4204.0,,0.7855,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Benzene,Immune,Aug 2026,2026-08-01,2026-08-31,0.0849,mean of weekly means ÷ screening level,0.82377,9.70362,151.0,1.0,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Benzene,Immune,Last 365 Days,2025-08-11,2026-08-11,0.0699,mean ÷ screening level,0.67813,9.70362,6834.0,,0.77801,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Cyclohexane,Developmental,2023,2023-01-01,2023-12-31,0.0001,mean ÷ screening level,0.2452,1830.26,6950.0,,0.79338,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Cyclohexane,Developmental,2024,2024-01-01,2024-12-31,0.0002,mean ÷ screening level,0.34874,1830.26,5567.0,,0.63377,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Cyclohexane,Developmental,2025,2025-01-01,2025-12-31,0.0001,mean ÷ screening level,0.21988,1830.26,6686.0,,0.76324,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Cyclohexane,Developmental,2026 YTD,2026-01-01,2026-08-11,0.0001,mean ÷ screening level,0.17379,1830.26,4204.0,,0.7855,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Cyclohexane,Developmental,Aug 2026,2026-08-01,2026-08-31,0.0001,mean of weekly means ÷ screening level,0.14801,1830.26,151.0,1.0,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Cyclohexane,Developmental,Last 365 Days,2025-08-11,2026-08-11,0.0001,mean ÷ screening level,0.21152,1830.26,6842.0,,0.77892,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2023,2023-01-01,2023-12-31,0.0004,mean ÷ screening level,0.09049,230.29755,6958.0,,0.79429,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2024,2024-01-01,2024-12-31,0.0004,mean ÷ screening level,0.08409,230.29755,5576.0,,0.63479,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2025,2025-01-01,2025-12-31,0.0003,mean ÷ screening level,0.07541,230.29755,6686.0,,0.76324,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2026 YTD,2026-01-01,2026-08-11,0.0002,mean ÷ screening level,0.05616,230.29755,4204.0,,0.7855,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",Aug 2026,2026-08-01,2026-08-31,0.0003,mean of weekly means ÷ screening level,0.06689,230.29755,453.0,3.0,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",Last 365 Days,2025-08-11,2026-08-11,0.0003,mean ÷ screening level,0.06834,230.29755,6842.0,,0.77892,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2023,2023-01-01,2023-12-31,0.0002,mean ÷ screening level,0.01804,85.43972,6958.0,,0.79429,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2024,2024-01-01,2024-12-31,0.0002,mean ÷ screening level,0.02083,85.43972,5576.0,,0.63479,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2025,2025-01-01,2025-12-31,0.0001,mean ÷ screening level,0.01211,85.43972,6686.0,,0.76324,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2026 YTD,2026-01-01,2026-08-11,0.0001,mean ÷ screening level,0.00868,85.43972,4204.0,,0.7855,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",Aug 2026,2026-08-01,2026-08-31,0.0001,mean of weekly means ÷ screening level,0.00841,85.43972,302.0,2.0,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",Last 365 Days,2025-08-11,2026-08-11,0.0001,mean ÷ screening level,0.01121,85.43972,6842.0,,0.77892,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2023,2023-01-01,2023-12-31,0.0005,mean ÷ screening level,0.1089,234.75756,6956.0,,0.79406,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2024,2024-01-01,2024-12-31,0.0004,mean ÷ screening level,0.08516,234.75756,5576.0,,0.63479,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2025,2025-01-01,2025-12-31,0.0004,mean ÷ screening level,0.0935,234.75756,6686.0,,0.76324,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2026 YTD,2026-01-01,2026-08-11,0.0002,mean ÷ screening level,0.04276,234.75756,4204.0,,0.7855,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",Aug 2026,2026-08-01,2026-08-31,0.0001,mean of weekly means ÷ screening level,0.03258,234.75756,453.0,3.0,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",Last 365 Days,2025-08-11,2026-08-11,0.0003,mean ÷ screening level,0.08055,234.75756,6842.0,,0.77892,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Toluene,"Nervous, Urinary",2023,2023-01-01,2023-12-31,0.0003,mean ÷ screening level,0.40012,1379.85674,6958.0,,0.79429,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Toluene,"Nervous, Urinary",2024,2024-01-01,2024-12-31,0.0003,mean ÷ screening level,0.4161,1379.85674,5576.0,,0.63479,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Toluene,"Nervous, Urinary",2025,2025-01-01,2025-12-31,0.0003,mean ÷ screening level,0.40753,1379.85674,6686.0,,0.76324,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Toluene,"Nervous, Urinary",2026 YTD,2026-01-01,2026-08-11,0.0003,mean ÷ screening level,0.37614,1379.85674,4204.0,,0.7855,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Toluene,"Nervous, Urinary",Aug 2026,2026-08-01,2026-08-31,0.0003,mean of weekly means ÷ screening level,0.44205,1379.85674,302.0,2.0,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,Toluene,"Nervous, Urinary",Last 365 Days,2025-08-11,2026-08-11,0.0003,mean ÷ screening level,0.40695,1379.85674,6842.0,,0.77892,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,n-Hexane,Nervous,2023,2023-01-01,2023-12-31,0.0031,mean ÷ screening level,0.63708,207.10722,6895.0,,0.7871,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,n-Hexane,Nervous,2024,2024-01-01,2024-12-31,0.0026,mean ÷ screening level,0.53251,207.10722,5452.0,,0.62067,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,n-Hexane,Nervous,2025,2025-01-01,2025-12-31,0.0025,mean ÷ screening level,0.51347,207.10722,6668.0,,0.76119,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,n-Hexane,Nervous,2026 YTD,2026-01-01,2026-08-11,,mean ÷ screening level,,,,,,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,n-Hexane,Nervous,Aug 2026,2026-08-01,2026-08-31,0.0032,mean of weekly means ÷ screening level,0.67079,207.10722,151.0,1.0,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,n-Hexane,Nervous,Last 365 Days,2025-08-11,2026-08-11,,mean ÷ screening level,,,,,,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,o-Xylene,Nervous,2023,2023-01-01,2023-12-31,0.004,mean ÷ screening level,0.0912,23.03,6953.0,,0.79372,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,o-Xylene,Nervous,2024,2024-01-01,2024-12-31,0.0037,mean ÷ screening level,0.08539,23.03,5575.0,,0.63468,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,o-Xylene,Nervous,2025,2025-01-01,2025-12-31,0.0032,mean ÷ screening level,0.07407,23.03,6685.0,,0.76313,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,o-Xylene,Nervous,2026 YTD,2026-01-01,2026-08-11,0.0025,mean ÷ screening level,0.05772,23.03,4204.0,,0.7855,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,o-Xylene,Nervous,Aug 2026,2026-08-01,2026-08-31,0.0031,mean of weekly means ÷ screening level,0.0704,23.03,151.0,1.0,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,o-Xylene,Nervous,Last 365 Days,2025-08-11,2026-08-11,0.0029,mean ÷ screening level,0.06692,23.03,6842.0,,0.77892,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2023,2023-01-01,2023-12-31,0.0115,mean ÷ screening level,0.26482,23.03127,6958.0,,0.79429,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2024,2024-01-01,2024-12-31,0.012,mean ÷ screening level,0.27719,23.03127,5576.0,,0.63479,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2025,2025-01-01,2025-12-31,0.0094,mean ÷ screening level,0.21635,23.03127,6667.0,,0.76107,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2026 YTD,2026-01-01,2026-08-11,0.008,mean ÷ screening level,0.18493,23.03127,4186.0,,0.78214,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,p-Xylene + m-Xylene,Nervous,Aug 2026,2026-08-01,2026-08-31,0.0094,mean of weekly means ÷ screening level,0.21603,23.03127,151.0,1.0,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,p-Xylene + m-Xylene,Nervous,Last 365 Days,2025-08-11,2026-08-11,0.009,mean ÷ screening level,0.20674,23.03127,6824.0,,0.77687,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,total,Total,,2023,2023-01-01,2023-12-31,0.2664,sum of pollutant ratios,,,,,0.7871,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,total,Total,,2024,2024-01-01,2024-12-31,0.2231,sum of pollutant ratios,,,,,0.62067,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,total,Total,,2025,2025-01-01,2025-12-31,0.3582,sum of pollutant ratios,,,,,0.73242,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,total,Total,,2026 YTD,2026-01-01,2026-08-11,0.2541,sum of pollutant ratios,,,,,0.7741,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,total,Total,,Aug 2026,2026-08-01,2026-08-31,0.3908,sum of pollutant ratios,,,,,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,total,Total,,Last 365 Days,2025-08-11,2026-08-11,0.3242,sum of pollutant ratios,,,,,0.77186,,,,,2026-08-11
